,Магнитная планка для инструмента Рowerfix profi +,,"Магнитная планка для инструмента Рowerfix profi+ - очень классная и удобная штука, для мастерской, гаража - всё под рукой.Powerfix Professional Magnet - Панель инструментов ( инструменты не входят в комплект).Компактная организационная помощь, не только для инструментов.Сильный, мощный магнит - инструмент всегда под рукой.Простота монтажа, включая монтажный материал.Длинна 51 см - углеродистая сталь. 
Максимальная нагрузка 10 кг.
",r,250,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/mp1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/mp8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=81&limit=100 ,,,,,,9026,
,Набор шестигранных ключей Powefix,,"Набор из 8 шестигранных гаечных ключей
Характеристики:
Ключи:
1,5 / 2 / 2,5 / 3 / 4 / 5 / 6 / 8 мм
",r,125,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/n65-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n691-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n69-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n68-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n67-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n66-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n64-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n63-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n61-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/n60-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=315&limit=100 ,,,,,,9026,
,Профессиональный транспортир PowerFix,,"Характеристики:
Для непрерывного перемещения или снятия углов от 0 ° до 270 °.
2 стрекозы (90 ° + 180 °).
Спиртовой уровень для точных горизонтальных и вертикальных измерений.
Поворотная линейка (измерение 50 см на ногу).
Точность: +/- 1 мм / м.
Включая карандаш и 2 иглы скрайбера для круговой функции.
Материал:
Корпус: алюминиевый сплав.
Торцевые крышки: акрилонитрил / бутадиен / стирол (ABS).
Карандаш: дерево.
Скрайбер: сталь.
",r,400,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/tr1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tr4-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=246&limit=100 ,,,,,,9026,
,Раскладная садовая пилка Florabest,,Пила садовая Florabest - незаменимый помощник при работах в саду/ огороде. Эргономичная ручка с антискользящим покрытием и специальной формой убережет Вашу ладонь от травм.Тип: СкладнаяПолотно: 215 ммРучка: Пластик ABSФиксация ручки,r,350,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/rp4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rp-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=289&limit=100 ,,,,,,9026,
,Рейка + угловой упор POWERFIX,,"Инструмент новый, исправный.
Особенности:Направляющая для точных и прямых резов при работе с дисками и лобзикамиС продольной и угловой шкалой (миллиметр / градация)Продольная шкала: 0-77 смУгловая шкала: 70 ° -0 ° -70Изготовлен из высококачественной инструментальной стали
",r,400,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/ry-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/ry7-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=85&limit=100 ,,,,,,9026,
,Садовый секатор Florabest,,"Для удобной и эффективной работы в саду или для регулярного ухода за газоном.
Материал: Метал + пластик
Длина: 33.5 см
Вес: 370 г
Дополнительные характеристики:
Размер: 33.5 x 6.5 x 3.5 см
",r,300,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/sn-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn91-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/sn1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=296&limit=100 ,,,,,,9026,
,Ступенчатый ключ с храповым механизмом Work Pure,,"Характеристики:
ключ шестигранный ступенчатый с 5 ступенями
рифленый с обеих сторон
для монтажа и демонтажа ниппелей клапанов радиатора, обратных резьбовых соединений и удлинителей крана
",r,300,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/skh-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/skh1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=316&limit=100 ,,,,,,9026,
,Телескопический ключ с храповым механизмом PowerFix,,,r,265,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/tk-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/tk1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=311&limit=100 ,,,,,,9026,
,Тиски поворотные со струбциной Powerfix PROFI,,"Тиски поворотные с струбциной POWERFIX PROFI® + зажим для труб привезен из Германии. Очень хорошего качества, новый - в эксплуатации не был, для внутреннего рынка EC. Полный комплектПродукт не используется и не имеет следов использования. Он имеет упаковку (открыт только для фотографирования и проверки).Возвращаются через шаровой шарнир.Съемные защитные резиновые губки для зажима деликатных деталей.Ширина губок: 78 мм.Зажимная ширина (открытие): 50 мм.Зажим труб: Ø 38-43 ммКрепления к станине толщиной до 5 см.Материал, из которого изготовлены тиски: высококачественный хромированный литой под давлением алюминий, сталь A3В комплекте зажим для трубКомплект и состояние согласно с фото 100%:
",r,450,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/b1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/b7-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=70&limit=100 ,,,,,,9026,
,Трубогиб 6-8-10 мм PowerFix,,"Подходит для ремонта/монтажа топливных систем, кондиционеров, ГБО, холодильных установок и т.д.Диаметр трубок: 6/8/10 ммУгол згибания: 0° - 180°Толщина: 1 ммМатериал трубогиба: Алюминий",r,400,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/trg-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg91-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg90-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/trg1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=292&limit=100 ,,,,,,9026,
,Универсальный разводной ключ PowerFix,,"Материал: МеталРазвод: 30 мм ( есть шкала )ЗамокНагрузка: 50 NmЧехол на ремень
",r,120,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/rk-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/rk1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=183&limit=100 ,,,,,,9026,
,Храповик POWERFIX® с несколькими гнездами,,"Очень хорошего качества, новый - в эксплуатации не был, для внутреннего рынка EC. Полный комплектПродукт не используется и не имеет следов использования. Он имеет упаковку (открыт только для фотографирования и проверки).Особенности: Для барашковых гаек, квадратных болтов, винтовых крючков и рым-болтов. Реверсивный рычаг для правого и левого вращения. Изготовлен из хром-ванадиевой стали. Практичный быстрый торцевой ключ. Мягкая рукоятка для комфортной работы. Размеры: длина: около 200 мм.
",r,200,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/c1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/c8-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=71&limit=100 ,,,,,,9026,
,Цифровой штангенциркуль Powerfix Profi HG00962A,,"Новый, состояние идеальное, полная комплектации. Измеряет точно.Для внешних и внутренних измерений.Встроенная  батарея в прочном корпусе.ЖК-дисплей.Производитель Powerfix.Страна-производитель:Германия.Тип штангенциркуля: цифровой.
",r,400,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/w1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/w3-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=66&limit=100 ,,,,,,9026,
,Электронная рулетка PowerFix 5 in 1,,"Многофункциональный детектор из Германии.
Большой LCD экран с подсветкой.
Операционная память для добавления длины, площади и объема.
5 функций:
1) ультразвуковой измерение расстояния за вычетом длины, площади и объема. (Измерение в метрах и футах)
2) ищет деревянные конструкции в глубине до 38 мм;
3) ищет проводку (которая под напряжением) в глубине до 35 мм;
4) ищет металл в глубине до 24 мм;
5) лазер до 10 м и уровень для выравнивания плитки, шкафов и др.
В комплекте батарейка 9V (крона) + инструкция.
",r,1100,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/er3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/er1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63&product_id=221&limit=100 ,,,,,,9026,
,Набор отвёрток 8 шт с магнитным наконечником PowerFix Profi,,"                                         Набор очень хорошего качества , новый- в эксплуатации не был , для внутреннего рынка EC . Полный комплект  Продукт не используется и не имеет следов использования. Он имеет упаковку (открыт только для фотографирования и проверки).  особенности:  Изготовлен из высококачественной хром-ванадиевой стали  С магнитными наконечниками и нескользкими 2-компонентными ручками  8 частей:  3 плоская отвертка: примерно 1,0 х 5,5 х 38 мм, 0,8 х 4,0 х 80 мм, 1,2 х 8,0 х 150 мм  Отвертка Phillips 5x: приблизительно PZ1 x 80 мм, PZ2 x 100 мм, PH1 x 150 мм, PH2 x 38 мм, PH2 x 100 мм                                                                            ",r,300,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/176/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/176/img1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=176&limit=100 ,,,,,,9027,
,Набор резцов Powerfix Profi из Германии !,,"                                         Набор резцов Powerfix®Profi НОВЫЙ , в заводской упаковке .  для резки работ на ковре, картоне, картоне и бумаге  1 ковровый нож с 10 запасными лезвиями  1 большой нож с 10 лезвиями, ширина: около 18 мм  1 нож для резки маленький с 10 лезвиями Ширина: около 9 мм  Хранить в недоступном для детей месте.   Цена за один комплект .                                                                            ",r,150,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/124/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/124/img1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=124&limit=100 ,,,,,,9027,
,Набор торцевых ключей 53 единиц PowerFix Profi из Германии !,,"                                         Набор торцевых ключей и битов с трещеткой 53 шт PowerFix Profi     В отличном состоянии новые - в кейсе . Реально качественный товар .    В комплекте:  черты  Изготовлен из хром-ванадиевой стали и стали S2  Ясно отсортированы в прочном пластиковом корпусе с металлической крышкой  содержание:  10x 1/4 дюйма многозубые гнезда: 4 - 4,5 - 5 - 5,5 - 6 - 7 - 8 - 9 - 10 - 11 мм  9x 3/8-дюймовые многозубые гнезда: 11 - 12 - 13 - 14 - 15 - 16 - 17 - 18 - 19 мм  1x 3/8 ""x 1/4"" адаптер  1 х 1/4 дюйма х 3/8 дюйма адаптер  1x 3/8 дюйма вставки свечей зажигания 16 мм  1x 3/8 дюйма универсальный шарнир  Храповик 1x 3/8 дюйма, коленчатый  1x 1/4 дюйма с винтовой рукояткой, включая шестигранное гнездо на задней части рукоятки  1x 1/4 дюймовый разъем  2x 3/8 дюйма надставки 75 мм и 150 мм  1 инструмент для захвата, с магнитным наконечником, выдвижной до 63,5 см  24x биты 1/4 дюйма:  4 слота: 0,6 х 3,0 - 0,8 х 4,0 - 1,0 х 5,0 - 1,0 х 6,0 мм  7x Torx: T10 - T15 - T20 - T25 - T27 - T30 - T40  4х Филлип: PH1 - PH2 - PH2 - PH3  4x Pozi: PZ1 - PZ2 - PZ2 - PZ3  5x Hex: H3 - H4 - H5 - H5 - H6  53 частей  материал  Розетки, адаптеры, вставки свечей зажигания, карданные соединения, разъемы и удлинители: хром-ванадиевая сталь  Биты: сталь S2  Храповик: хром-ванадиевая сталь  Привод: хром-молибденовая сталь (Cr-Mo)  Рукоятка: полипропилен (PP), термопластичная резина (TPR)  Ручка винта: полипропилен (PP), термопластичная резина (TPR)  Корпус: жесткий полиэтилен (HDPE) с металлическим затвором  масса  Дело: примерно 24,5 х В 5,7 х 19 см  Размер 3/8 дюймовых многозубых розеток:  12 мм: d1 = максимум 18 мм  13 мм: d1 = максимум 20 мм  14 мм: d1 = максимум 20 мм  15 мм: d1 = максимум 22 мм  17 мм: d1 = максимум 24 мм  18 мм: d1 = максимум 26 мм  вес  около 1,8 кг (включая чехол)                                                                            ",r,650,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/156/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/156/img1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=156&limit=100 ,,,,,,9027,
,Набор ударных отвёрток 6 шт с магнитным наконечником PowerFix Profi,,"                                         Отвёртки 6 шт  PowerFix Profi из Германии  Эргономичная ручка для максимального комфорта и исключительного крутящего момента  Содержит магнитные наконечники, заметно притягивает винты.    Описание:   В комплекте:  Крестообразная: 80 мм  Крестообразная: 100 мм   Плоская: 80 мм  Плоская: 90 мм  Плоская: 100 мм  Плоская: 125 мм                                                                            ",r,300,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/177/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/177/img1-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=177&limit=100 ,,,,,,9027,
,Набор инструментов в кейсе 26 единиц Mini Tools,,"                                         Набор новый в заводской упаковке, привезены из Германии.
 Очень хорошего качества - в эксплуатации не был, для внутреннего рынка EC. Полный комплект                                                                            
",r,200,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/168/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/168/img4-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=168&limit=100 ,,,,,,9027,
,Набор клещей для сантехники Рowerfix profi +,,"                                         Совершенно новый набор, в заводской упаковке.
Характеристики:
 
трубный ключ 320мм, 45 °, тип S (шведская модель). 
Плоскогубцы на молнии 250 мм 235-миллиметровые
 сифонные щипцы с пластиковыми протекторами для хромированных смесителей.
 Они изготовлены из материала: хром-ванадиевая сталь, изолированные ручки погружением и углеродистая сталь. 1x14. 2x25.                                                                            
",r,500,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/products/118/img0-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/118/img4-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=118&limit=100 ,,,,,,9027,
,Набор ручного инструмента в кейсе 91 ед PowerFix,,"Характеристики:  Четко отсортировано в практичном и прочном кейсе   91 единица + кейс
Содержание:  1 храповик  7 шт шестигранников   8 шт ключ ( звёздочка )  2 переходник   1 битный держатель  13 шт головок   40 бит  4 отвертки  6 кольцевых гаечных ключей  1 клещи для водяных насосов  1 круглогубцы  1 боковой резак  1 трапеционный нож  1 уровень   1  молоток  1 тестер напряжения  1 ручная пила с полотном  1 рулетка  5 запасных лезвий для трапециевидных ножей  Размеры:  приблизительно 34 x высота 13 x 25 смВес:  около 5 кг                                                                            
",r,1500,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/nk91-500x500.png, https://korvet-m.com.ua/image/cache/catalog/products/102/img1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/102/img2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/102/img3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/102/img4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/102/img5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/products/102/img6-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=102&limit=100 ,,,,,,9027,
,Ключ для фитинга с храповым механизмом и набором бит PowerFix,,"КЛЮЧ ДЛЯ ФИТИНГА FEINMECHANIC KIT
 1 x ручка с храповым механизмом 
 1 x переходник для бита 60 мм 
 9 x вставка торцевого ключа 4 бит 12 мм / 12 x 25 мм 
Момент затяжки: макс. 30 Нм
",r,250,,грн.,шт,,,,,"https://korvet-m.com.ua/image/cache/catalog/Tovar/kf2-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf9-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf8-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf7-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf6-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf5-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf4-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf3-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf1-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf01-500x500.jpg, https://korvet-m.com.ua/image/cache/catalog/Tovar/kf-500x500.jpg",+,,,,,,,,,,,,,,,,,,https://korvet-m.com.ua/index.php?route=product/product&path=61_60_63_87&product_id=252&limit=100 ,,,,,,9027,
